program_id;tercih_sirasi;yerlesen_sayisi
102910358;8;2
102910358;12;1
102910358;19;1
102910358;20;1
102910358;23;1
102910358;24;1
102910922;1;14
102910922;2;18
102910922;3;6
102910922;4;5
102910922;5;1
102910922;6;7
102910922;7;1
102910922;8;2
102910922;9;1
102910922;10;1
102910922;11;3
102910922;12;4
102910922;13;1
102910922;14;1
102910922;16;4
102910922;17;2
102910922;18;3
102910922;19;2
102910922;20;3
102910922;21;1
102910922;22;2
102910931;1;63
102910931;2;18
102910931;3;5
102910931;4;4
102910931;5;6
102910931;6;7
102910931;7;5
102910931;8;9
102910931;9;1
102910931;10;2
102910931;11;8
102910931;12;2
102910931;13;1
102910931;14;5
102910931;15;4
102910931;16;3
102910931;17;5
102910931;18;2
102910931;19;6
102910931;20;4
102910931;21;5
102910931;22;3
102910931;23;6
102910931;24;1
102910694;1;25
102910694;2;11
102910694;3;4
102910694;4;3
102910694;5;1
102910694;7;1
102910694;8;1
102910694;13;2
102910694;17;1
102910694;21;1
102910694;24;2
102910473;1;6
102910473;2;3
102910473;3;3
102910473;5;1
102910473;8;2
102910473;10;1
102910473;11;1
102910473;13;1
102910473;14;1
102910473;18;1
102910473;23;1
102910376;1;59
102910376;2;22
102910376;3;22
102910376;4;20
102910376;5;36
102910376;6;23
102910376;7;20
102910376;8;13
102910376;9;7
102910376;10;11
102910376;11;8
102910376;12;5
102910376;13;3
102910376;14;2
102910376;19;1
102910888;6;1
102910507;1;8
102910507;2;15
102910507;3;13
102910507;4;2
102910507;5;2
102910507;6;1
102910507;7;3
102910507;8;1
102910507;9;1
102910507;13;1
102910507;14;2
102910507;18;1
102910507;19;1
102910507;24;1
102910516;1;21
102910516;2;2
102910516;3;8
102910516;4;3
102910516;5;2
102910516;7;1
102910516;9;2
102910516;10;2
102910516;11;2
102910516;13;1
102910516;14;1
102910516;16;1
102910516;19;3
102910516;20;2
102910516;21;1
102910385;1;4
102910385;2;1
102910385;3;4
102910385;4;2
102910385;5;2
102910385;6;2
102910385;7;2
102910385;10;1
102910385;15;1
102910525;1;21
102910525;2;6
102910525;3;4
102910525;4;7
102910525;5;1
102910525;7;1
102910525;8;1
102910525;9;1
102910525;10;1
102910525;16;1
102910525;17;1
102910525;20;1
102910525;23;1
102910904;1;8
102910904;2;6
102910904;3;2
102910904;4;3
102910904;5;2
102910904;6;3
102910904;7;3
102910904;10;1
102910904;11;1
102910904;15;1
102910904;23;1
102910552;1;4
102910552;2;11
102910552;3;15
102910552;4;6
102910552;5;4
102910552;6;2
102910552;7;2
102910552;8;2
102910552;9;1
102910552;10;1
102910552;12;1
102910552;15;2
102910552;19;1
102910561;1;7
102910561;2;6
102910561;3;4
102910561;4;4
102910561;5;2
102910561;6;3
102910561;7;1
102910561;8;2
102910561;10;1
102910561;14;1
102910579;1;7
102910579;2;3
102910579;3;8
102910579;4;3
102910579;5;2
102910579;6;6
102910579;7;1
102910579;8;4
102910579;14;1
102910579;16;2
102910579;18;1
102910579;20;1
102910579;21;1
102910579;23;1
202610184;6;1
202610184;9;1
202610218;6;4
202610218;17;1
202610112;1;1
202610112;2;1
202610112;4;2
202610112;6;2
202610112;8;1
202610112;12;1
202610112;15;1
202610112;17;1
202610112;21;1
202650601;1;9
202650601;2;11
202650601;3;8
202650601;4;10
202650601;5;6
202650601;6;6
202650601;7;1
202650601;8;4
202650601;10;1
202650601;11;2
202650601;17;1
202610051;2;1
202610051;3;1
202610051;5;1
202610051;6;1
202610051;7;2
202610051;8;1
202610051;9;3
202610051;10;2
202610051;11;2
202650624;1;19
202650624;2;15
202650624;3;10
202650624;4;7
202650624;5;2
202650624;8;3
202650624;9;2
202650624;10;6
202650624;11;2
202650624;12;1
202650624;13;2
202650624;15;2
202650624;16;2
202650624;17;1
202650624;18;1
202650624;21;1
202650623;3;2
202650623;4;2
202650623;6;3
202650623;7;2
202650623;8;3
202650623;10;2
202650623;11;1
202650623;12;1
202650623;14;1
202650623;17;1
202650623;19;1
202650623;24;1
202650630;2;3
202650630;3;1
202650630;4;1
202650630;5;2
202650630;7;3
202650630;8;1
202650630;10;3
202650630;12;1
202650630;15;1
202650630;16;1
202650630;20;2
202650630;21;1
202650607;1;1
202650607;2;1
202650607;3;1
202650607;4;1
202650607;8;1
202650607;10;1
202650608;1;3
202650608;2;11
202650608;3;6
202650608;4;3
202650608;5;2
202650608;6;3
202650608;7;2
202650608;8;1
202650608;9;1
202650608;10;1
202650608;13;1
202650610;3;1
202650610;6;1
202650610;10;2
202650610;11;1
202650611;1;1
202650611;2;2
202650611;3;7
202650611;4;2
202650611;5;3
202650611;8;3
202650611;10;1
202650611;11;1
202650611;13;1
202650611;21;1
202650611;22;2
202650611;24;1
202650613;2;1
202650613;4;1
202650613;6;2
202650613;16;1
202650613;17;1
202650614;1;2
202650614;2;5
202650614;3;3
202650614;4;1
202650614;5;1
202650614;6;5
202650614;8;4
202650614;9;1
202650614;10;3
202650614;11;3
202650614;12;2
202650614;15;1
202650614;16;1
202650614;18;1
202650614;20;1
202650615;4;1
202650615;11;1
202650616;1;1
202650616;4;1
202650616;16;1
202650616;23;1
202610033;2;1
202610033;3;1
202610033;5;4
202610033;6;2
202610033;7;1
202610033;8;2
202610033;9;1
202610033;10;1
202610033;13;1
202610157;1;1
202610157;2;2
202610157;3;5
202610157;4;12
202610157;5;6
202610157;6;5
202610157;7;3
202610157;9;3
202610157;10;2
202610157;12;2
202610157;13;5
202610157;14;4
202610157;15;4
202610157;16;1
202610157;17;6
202610157;18;4
202610157;19;2
202610157;20;2
202610157;21;2
202610157;22;2
202610157;23;2
202610157;24;1
103010019;1;6
103010019;2;3
103010019;3;2
103010019;4;6
103010019;5;5
103010019;6;5
103010019;7;5
103010019;8;8
103010019;9;6
103010019;10;6
103010019;11;7
103010019;12;7
103010019;13;6
103010019;14;9
103010019;15;8
103010019;16;4
103010019;17;4
103010019;18;3
103010019;19;3
103010019;20;3
103010019;21;2
103010019;22;2
103010019;24;3
103010407;1;43
103010407;2;12
103010407;3;7
103010407;4;5
103010407;5;4
103010407;6;5
103010407;7;2
103010407;8;1
103010407;9;7
103010407;11;5
103010407;13;1
103010407;14;2
103010407;15;1
103010407;18;2
103010407;19;1
103010407;20;1
103010407;21;2
103010407;24;2
103010655;1;2
103010655;3;4
103010655;4;1
103010655;5;3
103010655;6;2
103010655;7;6
103010655;8;4
103010655;9;2
103010655;10;5
103010655;11;4
103010655;12;6
103010655;13;3
103010655;14;4
103010655;15;7
103010655;16;2
103010655;17;8
103010655;18;7
103010655;19;3
103010655;20;3
103010655;21;1
103010655;22;2
103010655;23;1
103010655;24;2
103010558;1;40
103010558;2;7
103010558;3;5
103010558;4;6
103010558;5;3
103010558;6;5
103010558;7;2
103010558;10;1
103010558;15;1
103010558;19;1
103010558;21;1
103010028;1;15
103010028;2;14
103010028;3;6
103010028;4;3
103010028;5;4
103010028;6;5
103010028;7;1
103010028;8;5
103010028;9;1
103010028;11;1
103010028;12;2
103010046;1;21
103010046;2;7
103010046;3;7
103010046;4;11
103010046;5;3
103010046;6;2
103010046;7;3
103010046;9;1
103010046;10;1
103010046;11;1
103010046;12;1
103010046;13;1
103010046;14;1
103010046;15;1
103010046;16;1
103010055;1;17
103010055;2;9
103010055;3;4
103010055;4;2
103010055;5;1
103010055;6;3
103010055;8;1
103010055;9;2
103010055;10;1
103010055;11;1
103090171;1;19
103090171;2;12
103090171;3;4
103090171;4;5
103090171;5;2
103090171;6;1
103090171;7;4
103090171;8;2
103090171;9;2
103090171;11;3
103090171;12;1
103090171;14;1
103090171;15;2
103090171;16;1
103090171;19;1
103090171;22;1
103090171;23;1
103010091;1;17
103010091;2;19
103010091;3;14
103010091;4;6
103010091;5;6
103010091;6;3
103010091;8;2
103010091;9;2
103010091;10;4
103010091;12;4
103010091;13;2
103010091;16;1
103010091;18;1
103010091;20;1
103010107;1;24
103010107;2;13
103010107;3;12
103010107;4;6
103010107;5;4
103010107;6;1
103010107;7;2
103010107;8;5
103010107;9;4
103010107;10;3
103010107;11;3
103010107;12;1
103010107;13;2
103010107;14;2
103030147;1;10
103030147;2;14
103030147;3;8
103030147;4;10
103030147;5;4
103030147;6;3
103030147;7;3
103030147;9;1
103030147;10;2
103030147;12;1
103030147;13;1
103030147;14;1
103030147;18;2
103030147;21;1
103030147;24;1
103010116;1;13
103010116;2;5
103010116;3;9
103010116;4;10
103010116;5;6
103010116;6;2
103010116;7;3
103010116;8;1
103010116;9;7
103010116;10;3
103010116;11;1
103010116;12;1
103010116;13;3
103010116;14;1
103010116;15;2
103010116;17;1
103010116;21;1
103010116;23;2
103010116;24;1
103030156;1;12
103030156;2;24
103030156;3;7
103030156;4;4
103030156;5;3
103030156;6;1
103030156;7;4
103030156;8;2
103030156;9;1
103030156;10;1
103030156;12;1
103030156;13;2
103010037;1;11
103010037;2;7
103010037;3;2
103010037;5;1
103010037;10;2
103010037;14;1
103010037;16;1
103010037;21;1
103010064;1;4
103010064;2;2
103010064;3;4
103010064;5;3
103010064;6;1
103010064;9;1
103010064;10;1
103010064;13;1
103010064;15;1
103010064;16;2
103010064;17;1
103010073;1;4
103010073;3;2
103010073;4;2
103010073;5;1
103010073;6;1
103010073;7;2
103010073;15;1
103010073;16;1
103010073;17;1
103010073;23;1
103010082;1;9
103010082;2;5
103010082;3;6
103010082;4;4
103010082;5;7
103010082;6;2
103010082;7;6
103010082;8;1
103010082;9;4
103010082;10;2
103010082;11;2
103010082;12;3
103010082;13;1
103010082;14;2
103010082;15;2
103010082;16;2
103010082;20;1
103010082;21;1
103010082;23;1
103010082;24;1
103010691;1;9
103010691;2;8
103010691;3;6
103010691;4;3
103010691;5;2
103010691;6;2
103010691;7;4
103010691;8;1
103010691;9;1
103010691;10;3
103010691;11;1
103010691;13;2
103010691;14;2
103010691;15;1
103010691;17;1
103010691;18;2
103010691;21;1
103010691;22;1
103010691;23;2
103010134;1;93
103010134;2;19
103010134;3;8
103010134;4;9
103010134;5;14
103010134;6;10
103010134;7;19
103010134;8;9
103010134;9;16
103010134;10;15
103010134;11;16
103010134;12;6
103010134;13;16
103010134;14;5
103010134;15;4
103010134;16;9
103010134;17;4
103010134;18;3
103010134;19;4
103010134;20;5
103010134;21;1
103010134;22;1
103010134;23;1
103010531;1;15
103010531;2;11
103010531;3;8
103010531;4;5
103010531;5;4
103010531;6;4
103010531;7;5
103010531;8;1
103010531;10;3
103010531;13;2
103010531;15;1
103010531;18;1
103010531;21;1
103010531;22;1
103010549;1;34
103010549;2;11
103010549;3;6
103010549;4;9
103010549;5;2
103010549;7;1
103010549;9;2
103010549;13;1
103010549;14;2
103010549;21;1
103010549;22;1
103010549;24;2
103010628;1;33
103010628;2;17
103010628;3;4
103010628;4;4
103010628;5;2
103010628;6;3
103010628;7;1
103010628;8;2
103010628;11;1
103010628;12;1
103010628;17;1
103010628;18;1
103010628;19;2
103010682;1;19
103010682;2;12
103010682;3;7
103010682;4;7
103010682;5;9
103010682;6;1
103010682;7;3
103010682;9;1
103010682;13;1
103010682;20;2
103030305;1;3
103030305;2;15
103030305;3;7
103030305;4;6
103030305;5;2
103030305;6;1
103030305;7;3
103030305;8;1
103030305;12;1
103030305;13;1
103030305;18;1
103010143;1;138
103010143;2;38
103010143;3;36
103010143;4;28
103010143;5;20
103010143;6;14
103010143;7;12
103010143;8;9
103010143;9;8
103010143;10;8
103010143;11;4
103010143;12;3
103010143;13;5
103010143;14;6
103010143;15;5
103010143;16;2
103010143;17;2
103010143;18;1
103010143;19;4
103010143;20;5
103010143;21;3
103010143;22;2
103010143;23;3
103010143;24;3
103090148;1;20
103090148;2;58
103090148;3;17
103090148;4;10
103090148;5;10
103090148;6;7
103090148;7;5
103090148;8;4
103090148;9;3
103090148;10;5
103090148;11;2
103090148;12;2
103090148;13;2
103090148;15;2
103090148;16;2
103090148;18;1
103090148;19;1
103090148;20;1
103090148;21;2
103010707;1;19
103010707;2;9
103010707;3;9
103010707;4;11
103010707;5;1
103010707;6;6
103010707;7;5
103010707;8;3
103010707;9;4
103010707;10;1
103010707;11;1
103010707;15;1
103010707;19;1
103010707;20;1
103010204;1;34
103010204;2;11
103010204;3;15
103010204;4;3
103010204;5;5
103010204;6;3
103010204;7;7
103010204;8;7
103010204;9;2
103010204;10;4
103010204;11;5
103010204;13;2
103010204;14;1
103010204;15;3
103010204;16;2
103010204;18;1
103010204;19;2
103010204;20;2
103010204;21;1
103010204;22;2
103010204;23;1
103010161;1;18
103010161;2;4
103010161;3;2
103010161;4;1
103010161;5;2
103010161;6;2
103010161;8;2
103010161;9;2
103010161;10;1
103010161;11;2
103010161;12;3
103010161;17;1
103010161;18;1
103010161;22;2
103010161;24;1
103010179;1;38
103010179;2;7
103010179;3;3
103010179;4;5
103010179;5;4
103010179;6;3
103010179;7;1
103010179;8;3
103010179;9;4
103010179;11;2
103010179;12;1
103010179;13;1
103010179;14;2
103010179;17;2
103010179;19;1
103010179;20;1
103010179;23;2
103010197;1;6
103010197;3;2
103010197;4;1
103010197;5;1
103010197;13;1
103010197;18;1
103090110;1;18
103090110;2;11
103090110;3;6
103090110;4;7
103090110;5;3
103090110;6;4
103090110;7;8
103090110;9;1
103090110;10;1
103090110;11;2
103090110;12;3
103090110;13;1
103090110;14;1
103090110;18;1
103090110;19;1
103090110;20;2
103090110;21;1
103090110;23;1
103010213;1;82
103010213;2;15
103010213;3;20
103010213;4;17
103010213;5;19
103010213;6;8
103010213;7;13
103010213;8;15
103010213;9;8
103010213;10;12
103010213;11;8
103010213;12;9
103010213;13;6
103010213;14;4
103010213;15;3
103010213;16;1
103010213;17;4
103010213;19;1
103010213;20;1
103010222;1;11
103010222;2;6
103010222;3;6
103010222;4;5
103010222;5;3
103010222;6;3
103010222;7;3
103010222;8;6
103010222;9;6
103010222;10;4
103010222;11;5
103010222;12;4
103010222;13;2
103010222;14;2
103010222;15;2
103010222;16;4
103010222;17;2
103010222;18;1
103010222;19;2
103010222;20;3
103010222;23;1
103010222;24;1
103010567;1;7
103010567;2;7
103010567;3;4
103010567;5;1
103010567;6;2
103010567;7;4
103010567;9;1
103010567;10;2
103010567;12;1
103010567;16;1
103010567;18;1
103010576;1;13
103010576;2;5
103010576;3;8
103010576;4;3
103010576;5;4
103010576;6;2
103010576;8;1
103010576;9;1
103010576;10;3
103010576;11;3
103010576;12;1
103010576;13;1
103010576;14;2
103010576;15;1
103010576;17;1
103010576;19;1
103010576;22;1
103010576;24;1
103090172;1;7
103090172;2;3
103090172;3;5
103090172;4;3
103090172;5;2
103090172;9;3
103090172;10;2
103090172;11;1
103090172;12;1
103090172;13;1
103090172;15;1
103090172;18;1
103090172;21;1
103010585;1;13
103010585;2;10
103010585;3;2
103010585;4;4
103010585;5;2
103010585;6;2
103010585;7;2
103010585;8;1
103010585;9;1
103010585;10;2
103010585;11;1
103010585;15;1
103010594;1;4
103010594;2;1
103010594;3;2
103010594;4;9
103010594;5;2
103010594;6;3
103010594;7;2
103010594;8;1
103010594;10;1
103010594;11;2
103010594;12;2
103010594;15;1
103010594;22;1
103010258;1;10
103010258;2;13
103010258;3;2
103010258;4;2
103010258;5;2
103010258;6;1
103010258;7;3
103010258;8;2
103010258;9;1
103010258;10;2
103010258;11;5
103010258;13;1
103010258;17;1
103010258;19;2
103010258;20;1
103010258;21;2
103010258;22;1
103010258;23;1
103010276;1;1
103010276;2;3
103010276;3;4
103010276;4;2
103010276;7;2
103010276;8;2
103010276;10;1
103010276;14;1
103010276;17;1
103010276;19;1
103010276;20;1
103010276;24;2
103010285;1;2
103010285;2;8
103010285;3;2
103010285;4;3
103010285;5;5
103010285;7;2
103010285;9;1
103010285;10;3
103010285;11;2
103010285;13;1
103010285;14;1
103010285;15;1
103010285;18;3
103010285;19;2
103010285;20;1
103010285;21;2
103010285;22;1
103010285;24;1
103010319;1;4
103010319;2;3
103010319;3;2
103010319;4;6
103010319;5;11
103010319;6;2
103010319;8;1
103010319;9;2
103010319;10;1
103010319;13;2
103010319;16;2
103010319;18;2
103010319;21;1
103010319;23;1
103010319;24;1
103010328;1;32
103010328;2;7
103010328;3;7
103010328;4;5
103010328;5;5
103010328;6;2
103010328;8;1
103010328;10;1
103010328;16;1
103010328;18;1
103010346;1;3
103010346;2;4
103010346;3;2
103010346;4;2
103010346;5;3
103010346;8;1
103010346;9;1
103010346;14;1
103010346;19;2
103010346;22;1
103010346;23;1
103010601;1;43
103010601;2;9
103010601;3;5
103010601;4;1
103010601;8;2
103010601;14;2
103010355;1;13
103010355;2;12
103010355;3;3
103010355;4;1
103010355;5;1
103010355;8;2
103010355;10;3
103010355;11;1
103010355;13;2
103010355;20;2
103010355;22;1
103010364;1;5
103010364;2;2
103010364;3;5
103010364;4;3
103010364;5;3
103010364;6;1
103010364;7;1
103010364;9;2
103010364;12;2
103010364;13;3
103010364;14;2
103010364;15;4
103010364;16;2
103010364;17;1
103010364;18;4
103010364;19;3
103010364;20;4
103010364;22;2
103010364;23;2
103010364;24;1
103010373;1;2
103010373;2;3
103010373;3;1
103010373;4;5
103010373;5;3
103010373;8;1
103010373;10;1
103010373;11;1
103010373;16;1
103010373;19;1
103010373;21;1
103010373;23;1
103010382;1;4
103010382;2;4
103010382;3;1
103010382;4;1
103010382;7;2
103010382;14;2
103010382;15;1
103010382;16;1
103010382;17;3
103010382;19;1
103010382;22;1
103010391;1;31
103010391;2;5
103010391;3;3
103010391;5;1
103010391;9;1
201211047;1;2
201211047;2;1
201211047;3;1
201211047;4;1
201211047;5;1
201211047;6;1
201211047;17;1
201211065;1;5
201211065;2;2
201211065;3;2
201211065;4;4
201211065;5;2
201211065;6;1
201211065;12;1
201210049;2;1
201210049;3;1
201210049;5;2
201210049;6;1
201210049;7;2
201210049;8;1
201210049;9;1
201210049;10;2
201210049;18;1
201290228;1;13
201290228;2;10
201290228;3;12
201290228;4;10
201290228;5;12
201290228;6;3
201290228;7;2
201290228;9;1
201290228;13;2
201290228;15;1
201211092;2;2
201211092;3;2
201211092;4;1
201211092;5;1
201211108;1;1
201211108;8;2
201211108;11;2
201211108;22;1
201290229;1;9
201290229;2;9
201290229;3;7
201290229;4;2
201290229;5;1
201210085;2;1
201210085;3;2
201210085;4;2
201210085;5;1
201210085;10;1
201210094;6;1
201210094;8;2
201210094;9;1
201210094;13;1
201210094;17;1
201210746;1;11
201210746;2;5
201210746;3;6
201210746;4;3
201210746;5;2
201211126;1;1
201211126;2;1
201211126;3;2
201211126;9;1
201211126;24;1
201211117;1;2
201211117;2;11
201211117;3;8
201211117;4;7
201211117;5;5
201211117;8;1
201211117;12;1
201211144;1;2
201211144;2;1
201211144;3;2
201211144;4;1
201211144;15;2
201211144;18;1
201211135;1;19
201211135;2;8
201211135;3;5
201211135;4;3
201211135;5;1
201211135;6;1
201211135;7;2
201211135;11;1
201210604;2;2
201210604;3;10
201210604;4;10
201210604;5;9
201210588;1;1
201210588;3;1
201210588;4;3
201210588;5;2
201210588;6;1
201210588;9;2
201210588;10;1
201210588;12;2
201210588;14;1
201210588;15;1
201210588;17;1
201210782;1;6
201210782;2;4
201210782;3;14
201210782;4;21
201210782;5;18
201210985;3;2
201210985;4;1
201210985;6;2
201210985;7;1
201210985;8;1
201210985;14;1
201211002;1;3
201211002;2;4
201211002;3;4
201211002;4;1
201211002;5;1
201211002;10;1
201211002;23;1
201211011;6;1
201211011;9;1
201211011;14;1
201211011;15;1
201211038;1;3
201211038;3;4
201211038;4;3
201211038;8;3
201211038;10;1
201210207;3;3
201210207;4;1
201210207;8;2
201210207;12;1
201210207;15;3
201210216;1;10
201210216;2;10
201210216;3;10
201210216;4;5
201210216;5;9
201210216;6;4
201210216;8;2
201210216;10;2
201210216;11;2
201210216;12;1
201210173;3;1
201210173;5;1
201210173;6;1
201210173;7;1
201210173;10;1
201210173;15;1
201210173;18;1
201210182;1;5
201210182;2;5
201210182;3;11
201210182;4;3
201210182;5;9
201210182;7;2
201210182;8;2
201210182;9;2
201210182;11;1
201210182;13;1
201210182;15;1
201211162;2;2
201211162;4;1
201211162;5;1
201211162;12;1
201211162;16;1
201211153;1;7
201211153;2;5
201211153;3;9
201211153;4;7
201211153;5;5
201211153;11;1
201210234;1;1
201210234;3;1
201210234;4;1
201210234;5;1
201210234;7;1
201210234;15;1
201210243;1;9
201210243;2;7
201210243;3;6
201210243;4;2
201210243;5;8
201210243;6;1
201210243;9;1
201210579;2;3
201210579;3;1
201210579;4;1
201210579;6;1
201210579;8;1
201210579;12;1
201210561;1;11
201210561;2;3
201210561;3;7
201210561;4;12
201210561;5;8
201210561;6;1
201210561;7;2
201210561;10;1
201210561;12;2
201290280;4;2
201290280;5;2
201290280;6;1
201290280;7;2
201290280;13;1
201290280;17;1
201290281;1;2
201290281;2;10
201290281;3;11
201290281;4;14
201290281;5;11
201290281;6;1
201290281;10;1
201290281;19;1
201210279;2;1
201210279;4;1
201210279;5;1
201210279;6;1
201210279;7;1
201210279;10;1
201210279;11;2
201210279;12;2
201210279;14;1
201210279;17;1
201290293;1;15
201290293;2;11
201290293;3;9
201290293;4;25
201290293;5;7
201290293;12;1
201210622;1;1
201210622;2;1
201210622;4;1
201210622;11;1
201210622;15;1
201210667;1;1
201210667;2;5
201210667;3;1
201210667;4;1
201210667;5;1
201210667;7;1
201210394;1;1
201210394;3;2
201210394;6;2
201210394;7;2
201210394;10;1
201210394;11;1
201210394;12;1
201210394;14;1
201210394;18;1
201210401;1;5
201210401;2;10
201210401;3;10
201210401;4;9
201210401;5;5
201210401;6;2
201210401;9;1
201210401;10;1
201210401;11;1
201210401;12;1
201210401;15;1
201210401;17;1
201210367;3;1
201210367;9;3
201210367;10;3
201210367;13;1
201210376;1;13
201210376;2;10
201210376;3;6
201210376;4;7
201210376;5;7
201210376;6;1
201210376;8;2
201210376;11;1
201211074;3;2
201211074;4;1
201211074;11;1
201211083;2;2
201211083;4;1
201211083;5;1
201211083;11;1
201210516;3;1
201210516;6;1
201210516;8;2
201210516;10;1
201210516;13;1
201210525;1;2
201210525;3;1
201210525;5;1
201210525;9;1
201210455;1;1
201210455;2;2
201210455;8;1
201210455;9;1
201210455;10;3
201210455;11;1
201210455;12;1
201210455;15;1
201210464;1;2
201210464;2;5
201210464;3;4
201210464;4;2
201210464;5;1
201210464;9;1
201211198;4;1
201211198;8;1
201211198;9;2
201211198;10;1
201211198;11;1
201211198;12;1
201211198;13;1
201211198;20;2
201290294;1;12
201290294;2;8
201290294;3;14
201290294;4;11
201290294;5;10
201290258;4;3
201290258;5;1
201290258;8;1
201290258;9;1
201290258;11;1
201290259;1;3
201290259;2;9
201290259;3;4
201290259;4;6
201290259;5;1
201290259;6;1
201290259;7;1
201290259;8;3
201290259;9;1
201290259;10;3
201290259;11;1
201290259;12;3
201290259;13;2
201290259;14;1
201290259;18;1
201290259;21;2
201290295;2;6
201290295;4;3
201290295;14;1
201211171;1;2
201211171;2;1
201211171;3;2
201211171;4;4
201211171;7;1
201211171;15;1
201290236;1;15
201290236;2;11
201290236;3;13
201290236;4;3
201290236;5;6
201290236;6;1
201210755;1;2
201210755;2;3
201210755;3;2
201210755;6;1
201210764;1;17
201210764;2;14
201210764;3;7
201210764;4;3
201210764;5;4
201210764;6;1
201210764;10;1
201210764;18;1
201210922;2;1
201210922;4;2
201210922;5;1
201210922;7;1
201210922;8;2
201210922;9;1
201210922;10;1
201210922;12;1
201290237;1;14
201290237;2;17
201290237;3;8
201290237;4;7
201290237;5;3
201290237;6;2
201290237;7;1
201290237;8;1
201290237;13;1
201290237;19;1
201210419;2;1
201210419;4;1
201210419;5;1
201210419;6;1
201210419;12;1
201210419;13;1
201210428;1;2
201210428;2;1
201210428;3;3
201210428;4;1
201210428;5;1
103110018;1;29
103110018;2;7
103110018;3;4
103110018;4;4
103110018;5;2
103110018;6;1
103110018;7;2
103110018;8;1
103110018;10;1
103110018;12;1
103110027;1;2
103110027;9;1
103110036;2;1
103110036;3;1
103110036;4;2
103110036;6;4
103110036;7;1
103110036;8;3
103110036;9;1
103110036;10;1
103110036;11;1
103110036;13;1
103110036;15;3
103110036;18;1
103110036;23;1
103110045;1;5
103110045;2;2
103110045;3;2
103110045;4;2
103110045;5;1
103110045;6;1
103110045;8;1
103110045;11;1
103110045;12;2
103110045;13;1
103110045;14;2
103110045;22;1
103110063;1;1
103110063;2;5
103110063;3;7
103110063;4;5
103110063;5;15
103110063;6;8
103110063;7;4
103110063;8;2
103110063;9;3
103110063;10;1
103110063;11;1
103110063;12;1
103110063;14;2
103110063;15;1
103110063;16;2
103110063;17;1
103110063;19;1
103110063;20;2
103110072;2;3
103110072;3;4
103110072;4;3
103110072;7;1
103110072;11;1
103110072;12;2
103110072;16;1
103110072;17;3
103110072;19;1
103110072;22;1
103110072;24;1
103110081;1;13
103110081;2;5
103110081;3;5
103110081;4;3
103110081;5;2
103110081;6;3
103110081;8;7
103110081;9;2
103110081;10;2
103110081;12;3
103110081;13;1
103110081;16;1
103110099;1;7
103110099;2;6
103110099;3;8
103110099;4;8
103110099;5;10
103110099;7;2
103110099;8;3
103110099;9;1
103110099;10;1
103110099;11;4
103110099;12;3
103110099;13;4
103110099;14;2
103110099;15;2
103110099;16;1
103110099;18;3
103110099;19;3
103110099;21;1
103110099;22;2
103110099;24;1
103110106;1;16
103110106;2;6
103110106;3;33
103110106;4;14
103110106;5;11
103110106;6;5
103110106;7;2
103110106;8;2
103110106;9;1
103110106;14;2
103110106;15;1
103110115;1;1
103110115;2;2
103110115;3;1
103110115;5;2
103110115;6;3
103110115;7;2
103110115;9;1
103110115;12;1
103110115;13;1
103110115;16;1
103110115;20;3
103110115;22;1
103110115;24;2
103110124;1;6
103110124;3;1
103110124;4;3
103110124;5;1
103110124;6;1
103110124;7;2
103110124;8;1
103110124;11;2
103110124;13;1
103110124;14;1
103110124;16;1
103110124;20;1
103110133;1;8
103110133;2;21
103110133;3;12
103110133;4;12
103110133;5;4
103110133;6;2
103110133;7;3
103110133;8;1
103110133;9;5
103110133;10;2
103110133;11;2
103111079;1;13
103111079;2;34
103111079;3;18
103111079;4;5
103111079;5;7
103111079;6;1
103111079;7;1
103111079;10;2
103111079;13;1
103110142;1;3
103110142;2;5
103110142;3;4
103110142;4;11
103110142;5;8
103110142;6;5
103110142;7;10
103110142;8;2
103110142;9;3
103110142;10;2
103110142;11;6
103110142;13;4
103110142;14;1
103110142;15;2
103110142;16;2
103110142;17;2
103110142;18;3
103110142;20;4
103110142;21;2
103110142;22;1
103110142;23;1
103110142;24;1
103110151;1;5
103110151;2;16
103110151;3;1
103110151;4;6
103110151;5;3
103110151;6;5
103110151;7;2
103110151;8;4
103110151;9;4
103110151;10;4
103110151;11;1
103110151;12;1
103110151;13;2
103110151;15;3
103110151;18;1
103110151;19;2
103110151;20;1
103110151;22;1
103110169;1;2
103110169;2;6
103110169;3;2
103110169;4;6
103110169;5;5
103110169;6;2
103110169;7;5
103110169;8;6
103110169;9;3
103110169;10;4
103110169;11;2
103110169;12;1
103110169;13;1
103110169;14;1
103110169;15;5
103110169;17;1
103110169;18;1
103110169;19;5
103110169;20;2
103110169;21;2
103110169;22;3
103110169;23;4
103110169;24;3
103110178;1;6
103110178;2;1
103110178;3;6
103110178;4;1
103110178;8;2
103110178;9;1
103110178;12;1
103110178;19;1
103110178;21;1
103110178;23;1
103110187;1;6
103110187;2;4
103110187;3;4
103110187;4;4
103110187;5;1
103110187;6;2
103110196;1;11
103110196;2;25
103110196;3;11
103110196;4;16
103110196;5;6
103110196;6;4
103110196;7;1
103110196;8;1
103110196;9;2
103110196;11;1
103110196;12;1
103110196;13;1
103110196;16;1
103110196;19;1
103110663;1;5
103110663;2;34
103110663;3;11
103110663;4;4
103110663;5;3
103110663;6;3
103110663;7;4
103110663;8;1
103110663;9;1
103110663;11;2
